Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1200015,Jim David,"Take Me Drunk, I'm Home",1GfKNxJ8F3XYIyiHf43wik,0,2008,comedy,0.615,0.64,9,-9.25,1,0.941,0.602,0.0,0.867,0.708,72.301,195093,3
1411683,Adam Newman,Casual Friday,3k1bvKl5ogzc1c1Z8bVxo2,3,2011,comedy,0.585,0.436,8,-14.269,0,0.882,0.842,0.0,0.833,0.845,87.036,43154,5
116052,Droptek,The Covenant,7ywL1fVgb0aORjOh55Jgnx,18,2014,chill,0.594,0.979,7,-0.241,1,0.252,0.000265,0.000353,0.108,0.0971,173.966,226207,4
1383531,Eryo,Ultimate Love - Dark Soul Project Remix,5JVOFul9UCitFgZ93YRJFU,8,2010,progressive-house,0.602,0.591,8,-13.305,1,0.0502,8.89e-05,0.925,0.0865,0.0745,126.005,655238,4
92021,Shajan,Circles in the Sky,7vCYkk72pNyyyIbT4NWDnH,6,2013,new-age,0.192,0.0816,10,-21.002,0,0.0411,0.856,0.94,0.0898,0.123,78.835,511867,3
1430111,The Gospel Imperials,Lord Search My Heart,3cuQKaqayU6oNRION0X1wr,28,2011,gospel,0.434,0.46,9,-9.771,1,0.0439,0.0626,0.0,0.265,0.272,132.098,316880,3
876813,Kala,บอกสักคำ,5YED8y3XUC0ZG6lZC33EC2,46,2003,folk,0.63,0.448,4,-6.592,1,0.0321,0.144,0.0,0.152,0.266,143.949,271227,4
345328,Ledri Vula,Princess Diana,1wQ49yZP7kO77Ysya2dkIq,51,2018,k-pop,0.51,0.67,6,-5.716,0,0.242,0.123,0.0,0.0529,0.791,185.917,163841,4
1396472,Avalanch,El Ladrón De Sueños,741W8ljrEcDBvynaVSlVIP,21,2010,spanish,0.507,0.963,0,-4.449,1,0.0912,0.266,0.00432,0.0606,0.322,131.034,399053,4
374499,Ian Wong,Light In The Darkness,43COSvhvh29nyuFHVZuDPW,25,2019,classical,0.587,0.0346,6,-24.676,1,0.0807,0.995,0.935,0.116,0.233,121.603,123870,4
1296406,Rosae Crucis,Venarium,3pzRjutkYav16BmpkABtui,0,2009,heavy-metal,0.209,0.866,0,-8.313,1,0.161,0.0222,1.87e-05,0.1,0.157,179.707,488440,4
411877,Rxseboy,end of the year v4,4ZQIsLdf4ma6OIZmxN9eFY,29,2019,sad,0.811,0.314,5,-12.973,1,0.0937,0.691,0.0,0.0824,0.914,95.083,181962,4
84358,Omegatypez,Beyond My Power - Radio Edit,0Xa6xV8mLaJLQYtHy3grxU,0,2013,hardstyle,0.506,0.947,8,-3.533,0,0.106,0.165,0.074,0.0861,0.191,149.961,256812,4
1176814,Spanish Harlem Orchestra,Soy Candela,3jNjK0G3RBjbRrssYBpJeL,8,2007,salsa,0.705,0.871,7,-4.346,0,0.0406,0.202,0.00212,0.282,0.962,107.526,321520,4
69753,Orlando Voorn,Toon Moon,1ZsAqKVytU1vIIA23Hdt73,0,2013,detroit-techno,0.659,0.567,7,-11.823,1,0.0358,0.242,0.89,0.11,0.399,124.013,387213,4
1448431,Il Divo,Don't Cry for Me Argentina,5vm49yyqlm3VhBnPt6OOJ4,24,2011,opera,0.165,0.365,1,-9.739,1,0.0342,0.79,0.000162,0.101,0.0643,84.547,314213,4
1117622,Samuel L Session,Smokestack - Shuffle Mix,5Uo2CVqGt47YAnuZYcSFKo,3,2006,techno,0.784,0.713,6,-10.418,0,0.0597,0.0315,0.903,0.111,0.0388,127.976,303750,4
505010,Yosuf,Barbatos,1FcqtBSUMc0qdtkJ1NKpLs,50,2021,hardstyle,0.428,0.714,10,-5.013,0,0.0454,0.0793,0.0275,0.533,0.207,85.031,125338,4
94082,Atif Aslam,Ramaiya Vastavaiya - DJ Chetas Mashup Remix,0oT37rpGjdPd5YzFW1tltl,38,2013,pop-film,0.342,0.658,8,-7.142,0,0.0671,0.0482,0.0,0.0971,0.405,120.19,173808,5
185289,Cuco Sánchez,La Cama de Piedra,3DCW28qUF5epuZiT8h781t,20,2015,guitar,0.548,0.0562,2,-21.065,1,0.0357,0.924,2.54e-05,0.0955,0.198,135.262,194532,3
445680,Ali N. Askin,Mara Beboos,1RUb0bUL1WIVkJZcN6cIsv,38,2020,german,0.363,0.185,7,-7.648,0,0.0315,0.925,0.0,0.11,0.223,104.148,173324,4
885617,Pepe Torres,Recuerdos de Ypacarai,2c7sSuaOBV41FE9VRhPQXx,0,2003,guitar,0.676,0.398,9,-9.757,1,0.0357,0.844,0.811,0.287,0.437,85.245,167667,3
529337,Hausman,Secrets,6rA8aGJkFECLPm6UKfPFdW,26,2021,trance,0.57,0.808,9,-7.833,1,0.0377,0.00117,0.0384,0.0945,0.0398,122.036,240000,4
189538,Kodak Black,In Too Deep,4x9O4QdwovsZkRGZo3ahI9,39,2015,hip-hop,0.462,0.617,10,-7.628,0,0.271,0.0686,0.0,0.103,0.243,159.919,134113,4
1179539,Frank Nimsgern,Tribal Rhythm,4fZGFG5RpLQ1Ql9fusMjZw,0,2007,show-tunes,0.503,0.706,8,-10.043,1,0.25,0.0989,0.0471,0.0459,0.515,140.054,217053,4
1409137,Jan Cyrka,Carefree Summer,1LR6dmXvaKluTM4q3CElzN,39,2011,classical,0.599,0.812,5,-6.599,0,0.0365,0.316,0.224,0.219,0.574,108.026,99037,4
440607,Funkatron,Vintage Wine,6IJlErsvCZe2VmVNXtYAJ7,41,2020,electronic,0.74,0.83,1,-6.687,0,0.0376,0.0682,0.924,0.0858,0.508,120.037,181693,4
419375,Aviana,Hidden,0yTB79bpLENYjjmPPwFRtY,16,2019,swedish,0.387,0.962,8,-4.385,1,0.0816,1.6e-05,0.00294,0.134,0.195,97.171,248133,4
820703,Fields Of The Nephilim,Darkcell AD,6PeVyJBWL9ETJT6z5Z5Qs4,12,2002,goth,0.673,0.473,9,-9.092,1,0.029,0.00378,0.359,0.226,0.658,106.725,232973,4
813104,The Early November,Come Back,6SnG9uHeVRaMbI3BFnFHD4,17,2002,emo,0.569,0.482,1,-8.633,1,0.0344,0.0424,0.000155,0.105,0.482,148.769,174360,4
434698,Vybz Kartel,Body Language,3h3twjiK2FltJBAodNyppI,19,2020,dancehall,0.563,0.575,10,-10.079,0,0.171,0.149,0.0,0.109,0.18,119.532,152906,5
332903,The Nude Party,Paper Trail (Money),7EflraM1MgdmPh7vfyUEUG,31,2018,garage,0.468,0.844,9,-5.718,1,0.0567,0.0027,0.0381,0.0707,0.378,124.275,236547,4
878962,Lil Rob,Linda Mujer,66KtKAAccVB258Aa7USGC8,52,2003,funk,0.738,0.541,4,-8.171,1,0.158,0.515,0.0238,0.284,0.587,147.026,268200,3
975715,Orchester der Vereinigten Bühnen Wien,Wenn Ich Dein Spiegel Wär,7MX1FzDTCVYsUh7JZfqznJ,10,2004,show-tunes,0.34,0.3,5,-11.519,0,0.0362,0.86,0.0,0.0876,0.0658,89.605,238600,4
462745,Mohammed Rafi,Salamat Rahe Dostana Hamara (Part I) - From 'Dostana' / Soundtrack Version,3YH3jw5N7ZiGOOh1WgVBno,10,2020,pop-film,0.487,0.77,8,-7.196,0,0.0605,0.705,0.0,0.221,0.773,80.942,263093,4
308863,DJ Krush,夢境,4RxxXBjuExJwrRrpjC2vme,10,2017,trip-hop,0.616,0.554,1,-6.355,1,0.0528,0.0449,0.171,0.143,0.387,88.03,263332,4
1242711,35007,Water,7vjaYUpr3xCbOMrJHTX6MF,6,2008,psych-rock,0.345,0.964,2,-5.455,1,0.0734,0.00551,0.359,0.153,0.535,103.834,354600,4
553273,Death Lens,No Luck,5sbHzLSDPKJE9JC6RzK2qv,17,2022,garage,0.21,0.941,0,-6.852,1,0.122,0.000772,2.51e-05,0.182,0.299,187.735,231587,4
1303353,Asking Alexandria,When Everyday's The Weekend,6RrL0L9dwx7LFkFYFJLERr,42,2009,metal,0.344,0.943,2,-4.285,0,0.0718,0.00121,0.000338,0.256,0.232,120.017,263187,4
62466,ODESZA,If There's Time (Kodak to Graph Remix),6A8hOmtlWTHBQTJpDVVBrs,16,2013,chill,0.523,0.605,5,-10.531,0,0.0351,0.157,0.875,0.0989,0.0909,140.041,336295,4
412569,Charlie Cruz,Deseándote - Salsa,4dK75R2JCbfg5chQZN4ux4,24,2019,salsa,0.669,0.825,8,-3.951,1,0.039,0.324,0.0,0.187,0.843,192.021,288520,4
952830,D12,Git Up,3YRaQGDhuNyOEIS8gjlBZ5,46,2004,hip-hop,0.681,0.818,11,-2.459,1,0.0722,0.000889,0.0303,0.103,0.364,171.397,243267,4
457204,GOT7,LAST PIECE,6xrjIHbm6ga5J8HhOS2Rmn,47,2020,k-pop,0.715,0.866,3,-5.505,0,0.148,0.0324,0.0,0.109,0.688,98.034,222120,4
1115089,Mercromina,Sacacorchos,3KamLNQn8a6vUVQsiyfbwV,5,2006,spanish,0.556,0.694,4,-9.74,1,0.0282,0.00773,0.945,0.123,0.371,134.295,284160,4
764846,Claudio Marciello,La Matanza,2UEqN4EarNBL2us6ofNee2,11,2001,heavy-metal,0.25,0.967,9,-4.333,1,0.0615,0.000526,0.0,0.069,0.594,165.721,175133,4
483666,ASTN,Happier Than Ever,7es56D0QedGMsK39wl2yFX,73,2021,chill,0.667,0.457,6,-6.885,0,0.439,0.341,0.0,0.114,0.266,97.604,109326,4
1211793,The Saddest Landscape,The Fashion Magazines Have Succeeded,0d1WYCbTanlrk3vfakxjpa,6,2008,emo,0.251,0.957,11,-4.779,0,0.119,5.63e-06,0.534,0.378,0.272,117.723,144587,1
822262,Marcos Kinder,Ilusão,1KGnAsKgkFJHBuCnQ00Bu7,0,2002,groove,0.456,0.306,11,-13.894,1,0.03,0.365,0.0,0.248,0.143,59.741,198547,4
297901,Clyde McPhatter,Love Has Joined Us Together,0HcylmtAikC4z6Sj8OtGjA,2,2017,rock-n-roll,0.532,0.223,5,-11.001,1,0.0308,0.838,0.0,0.161,0.242,64.71,174387,4
211345,Etnik,Unclassified (feat. Mykki Blanco),4ZWAFZlpvwR4xzyWCjizzE,9,2015,techno,0.727,0.872,7,-6.773,1,0.345,0.0357,5.38e-06,0.357,0.358,91.999,173838,4
559583,Iron Kobra,Malicious Magician,3znJMfnxrwP9bkKMkOwkBS,9,2022,heavy-metal,0.223,0.948,4,-5.95,0,0.0577,0.00047,0.00168,0.695,0.199,105.068,270578,4
301028,Liga Carnaval SP,Guarus – Na Aurora da criação a profecia Tupi... prosperidade e paz os Mensageiros de Rudá,16ZwWH7yd96ri4O7C4uegK,4,2017,samba,0.471,0.735,1,-10.648,1,0.0616,0.503,0.0,0.764,0.896,141.16,295720,4
129754,Feder,Goodbye (feat. Lyse) - Original Mix,738BXwyDgu05xAuPZ0CxIK,39,2014,french,0.839,0.87,6,-4.956,0,0.134,0.0346,0.786,0.0871,0.517,120.041,290965,4
1147122,Johann Sebastian Bach,"Italian Concerto in F, BWV 971: 2. Andante",0Bpfr3lSDg7S2vl2KXI8mA,7,2007,german,0.354,0.0256,2,-29.486,0,0.0459,0.994,0.903,0.0669,0.111,63.085,327120,4
493601,Skinner,Headroom,1iyou2O1dWXTNVyhdOSc3e,24,2021,dub,0.748,0.724,6,-7.848,0,0.0497,0.0253,4.51e-05,0.13,0.734,124.037,189040,4
327140,Riot Ten,Dem Hands Doe,4ENi3dfxvCDGqHrmB8s0Ug,17,2018,dub,0.546,0.993,1,-2.068,1,0.396,0.0061,0.253,0.232,0.445,150.0,230400,4
1186789,Miguel Calo,Fantasma,532fOTyPkU6cBecBZIcoDA,0,2007,tango,0.59,0.21,0,-8.482,1,0.0584,0.976,0.707,0.324,0.501,127.218,170387,4
515779,Sam Fischer,What Other People Say,2h9TDNEXRhcDIV3fsoEVq9,66,2021,pop,0.652,0.472,7,-8.084,1,0.0399,0.158,0.0,0.121,0.24,126.904,194890,4
255290,Bryce Fox,Coldhearted,6u9DMmNgMyHOIO6YhvH2SN,40,2017,alt-rock,0.292,0.656,9,-5.954,0,0.0726,0.0106,1.14e-06,0.0787,0.125,81.732,211720,4
1053199,Soothsayers,In The Beginning,3QjvdH5NrPxKegeglVwgZz,0,2006,afrobeat,0.637,0.779,2,-7.516,1,0.0469,0.0327,0.0716,0.0994,0.41,108.517,364387,4
481106,Greta Van Fleet,Caravel,0ArFo2RpDxYMMZzo2nr6yh,52,2021,blues,0.348,0.875,9,-4.278,0,0.0537,0.00149,0.0855,0.0796,0.539,144.679,295692,4
132818,Fred Hammond,You Bless Me Over And Over,5x4WJOld875khBUDmXChi7,13,2014,gospel,0.678,0.943,6,-2.447,0,0.0644,0.0365,5.68e-06,0.0626,0.744,117.008,356800,4
353723,Masaki Suda,ロングホープ・フィリア(TV Limited),2kbpRFLkgOCXcWu87zhmBz,32,2018,punk-rock,0.612,0.757,0,-2.92,1,0.0269,0.182,0.0,0.332,0.761,111.904,94600,4
437846,Friction,Seizure,4ncXGDX48nHSiz3BOhB8AJ,31,2020,drum-and-bass,0.731,0.813,7,-4.332,0,0.0904,0.00384,0.001,0.172,0.55,87.479,213347,4
978216,Traditional,Every Time I Feel The Spirit (Derek Jones) - Live,424CktCaHhVfF3VQw7Oe5y,0,2004,sleep,0.397,0.28,0,-13.13,1,0.0281,0.953,0.00127,0.178,0.389,94.035,154307,4
845184,Tito Rojas,A la Montaña,0awaid2PXuhUSqmg7UyLut,3,2002,salsa,0.635,0.633,5,-8.845,0,0.0331,0.626,0.00393,0.0656,0.909,102.884,296907,4
51151,Tito Lopez,The Blues,4tLta7HkZsosdfbd85d2N5,13,2012,soul,0.569,0.756,8,-5.546,1,0.389,0.353,0.0,0.539,0.516,105.559,214206,5
1412970,Big Time Rush,Superstar,3RsL0gYDlwaZWxHJJwO3j8,50,2011,dance,0.791,0.796,10,-6.63,1,0.0901,0.021,0.0,0.093,0.653,127.997,203200,4
1327502,Zonaria,Slaughter Is Passion,37bxBCcCzgTcuJOAJULwUC,9,2009,swedish,0.349,0.952,2,-5.113,0,0.0867,1.61e-05,0.753,0.155,0.122,159.999,253587,4
88720,Parov Stelar Trio,Ménage à trois,01mrbUBGv7vJIflqcpdHGX,33,2013,jazz,0.715,0.675,10,-6.233,0,0.0389,0.235,0.623,0.11,0.682,125.02,302547,4
363839,Alberto Castillo,Mentira,2T8oHMfqhOMutFMz0sIIsK,0,2018,tango,0.568,0.275,0,-8.254,0,0.0524,0.88,0.304,0.0864,0.737,119.721,205062,4
494916,Getter,Why is it Still Raining,0mCb4Ci7C2I0zTkt0cbK5w,28,2021,electronic,0.617,0.577,7,-7.162,0,0.0738,0.123,0.883,0.514,0.0738,99.977,236400,4
1050938,Pulser,Square One - Thrillseekers Intro Mix,6eupF3kTpgz8M3YWHhlmi6,0,2005,trance,0.547,0.571,10,-13.98,0,0.0365,0.235,0.883,0.171,0.416,138.003,458627,4
230253,Tut Tut Child,Just A Dream,4zmQKoXbB0tEbw5E5wt82E,15,2016,dub,0.493,0.578,7,-5.919,0,0.0345,0.649,4.43e-05,0.118,0.258,145.962,290621,4
1366332,Pradera,Think About It,7fdYNjC0udpZz1lFvFmYru,10,2010,hardstyle,0.676,0.968,9,-6.966,1,0.227,0.0142,0.797,0.0473,0.366,152.021,316019,4
1083726,Tuneboy,Just A Detail - TBY Still Loves The Reverse Bass Mix,292zPiz6NqI5NyudQFFPg1,5,2006,hardstyle,0.717,0.788,6,-4.646,0,0.0802,0.00233,0.882,0.0611,0.202,144.992,492913,4
880152,M.O.T.O.,We Are The Rats,3BIdG6gQerASHCRwYX987m,8,2003,garage,0.216,0.976,1,-6.259,1,0.0917,0.00168,0.0104,0.128,0.169,177.959,115760,4
1473118,Roots Manuva,Here We Go Again - FaltyDL Remix,1baiVQ7uGDWaHRvMaWTloz,0,2011,trip-hop,0.529,0.701,9,-6.734,1,0.356,0.276,1.11e-05,0.292,0.47,91.547,256027,4
1437546,OConnor,El cuetazo del cabrón,4KJJVhZcPG6aFf8AN6qM9b,3,2011,heavy-metal,0.442,0.85,2,-5.311,1,0.0387,0.00041,3.43e-05,0.363,0.577,105.003,252224,4
2008,DLD,Todo Cuenta,25ayfrtkcSJfE93B8mnhRT,62,2012,alt-rock,0.486,0.915,2,-4.04,1,0.0398,0.0342,0.0,0.0861,0.539,154.019,232120,4
249528,Pablo Bolivar,The People We Like,7eKoFOUoeTCqzbd0fOuwW4,11,2016,minimal-techno,0.793,0.496,0,-12.587,1,0.0565,0.000668,0.795,0.121,0.703,120.0,401720,4
1456154,Social Distortion,I Won't Run No More,2T9pNWNWQ22iy80VUZr7hQ,26,2011,punk,0.295,0.944,3,-4.312,1,0.0887,0.0417,0.00137,0.0852,0.189,174.067,220520,4
52829,Carlos Di Sarli,Re Fa Sí,3NOgBqNLdKsycRNgOFcwwy,0,2012,tango,0.574,0.297,9,-13.816,1,0.1,0.968,0.949,0.114,0.476,60.218,187826,4
154257,Júnior Angelim,To Mal,0RRoRWgn4IdpXHivErlQcR,26,2014,sertanejo,0.58,0.822,11,-5.174,1,0.108,0.276,1.41e-06,0.123,0.714,171.834,184847,4
415415,Caroline Spence,Sometimes A Woman Is An Island,2mg0CevWw06dqAlUZRdDEY,27,2019,singer-songwriter,0.384,0.266,3,-16.245,1,0.0328,0.908,0.0182,0.0713,0.32,111.973,253867,3
85420,Dead Eyed Spider,Pray for Reality,1cWqSR2I5XgXREzuOjLokn,0,2013,heavy-metal,0.441,0.857,2,-3.649,1,0.0421,1.61e-05,8.03e-05,0.322,0.425,96.02,313144,4
563839,LESKY,Lucid Nights,1wwmPqz2WQMhfYMizkJfdK,43,2022,jazz,0.601,0.411,7,-14.407,1,0.0368,0.54,0.881,0.097,0.333,78.072,113846,4
26893,Kells,Se Taire,0gh6b0yBsuuk7U9BVxDdA8,6,2012,goth,0.472,0.928,5,-3.549,0,0.0916,0.00321,0.00011,0.281,0.371,158.057,213347,4
1073974,Leo Estakazero,Lua Minha - Ao Vivo Em Salvador / 2006,4vT5cz0fgQdnSI45HKSVsa,10,2006,forro,0.621,0.676,2,-5.244,1,0.0345,0.119,0.0,0.918,0.505,79.968,223947,4
557534,David Lee Roth,Nothing Could Have Stopped Us Back Then Anyway..,4rPV5ggXw7ajSM0vGXl3BV,24,2022,hard-rock,0.368,0.431,7,-11.402,1,0.0302,0.213,3.14e-06,0.143,0.288,100.295,164444,4
664070,S.P. Charan,Premakai Puttanu,02AatBEJAWL4xCIZGwNmgL,0,2000,pop-film,0.835,0.496,6,-14.179,1,0.21,0.212,0.0126,0.139,0.641,90.982,353027,4
178062,Desejo De Menina,Cumplicidade,4oIRYmC4rhBUbF2HSduX4C,48,2015,forro,0.648,0.804,9,-5.623,1,0.0379,0.325,0.0,0.365,0.907,156.135,182465,4
439658,Fred again..,Julia (deep diving),5DHSlpd0MX9DfnoAQqolfa,43,2020,edm,0.657,0.696,6,-8.889,1,0.119,0.157,0.349,0.323,0.238,127.999,274500,4
321062,Bazzi,Beautiful (feat. Camila Cabello),4VUwkH455At9kENOfzTqmF,70,2018,dance,0.638,0.717,2,-4.722,1,0.0337,0.346,0.0,0.105,0.249,100.027,180000,4
972270,Bobby Darin,My Bonnie,4AEURBgrPZKxv7jBD66T5e,3,2004,rock-n-roll,0.701,0.177,10,-18.068,1,0.0634,0.922,1.27e-05,0.172,0.746,135.906,153573,4
857293,Dot Allison,You Can Be Replaced,70kNCbnUPQpDK3ksOBLCzE,6,2002,trip-hop,0.628,0.671,7,-7.29,1,0.031,0.000532,0.113,0.0872,0.722,97.989,290987,4
889522,BT,Somnambulist (Simply Being Loved),4XTJeA5rZqxiV1T0U4QHZa,11,2003,house,0.631,0.856,6,-5.317,1,0.0451,0.00552,5.16e-05,0.11,0.518,135.974,261173,4
230500,Black Tiger Sex Machine,Break - VIP,1AWdGHWtYbRcJo95doClr0,9,2016,dubstep,0.615,0.87,8,-3.412,1,0.0333,0.00125,0.925,0.0829,0.143,128.039,260625,4
562391,salem ilese,PS5 (Fortnite Battle Pass Gamer Remix) [with Alan Walker & Abdul Cisse],0nb9kXzptLW51z6gX5jzz7,54,2022,indie-pop,0.564,0.684,2,-4.593,0,0.117,0.261,1.04e-06,0.0897,0.489,175.839,148747,4
309523,Bukka White,Bukka Jitterburg Swing,2UTJToIKC8AsEVmLMLi0Gl,33,2018,acoustic,0.68,0.255,2,-17.024,1,0.0681,0.963,0.205,0.105,0.524,117.893,155400,4
429129,Miscél,One,1XkogrtxZpQEy9p1iGsqpP,51,2020,chill,0.653,0.0619,6,-26.168,0,0.0462,0.901,0.46,0.103,0.124,84.0,91451,4
412318,Tromboranga,Huracán No Me Tumba,1YGPV7MpaVMDyLuv72NnXV,16,2019,salsa,0.673,0.76,7,-7.229,0,0.0644,0.379,0.027,0.0971,0.949,173.356,360494,4
510383,Cocktails & Jazz,Bossa Nova & Cocktails,6XTpebWDRVT2n2IcquR6XA,38,2021,jazz,0.502,0.249,10,-18.849,1,0.0537,0.855,0.748,0.127,0.558,141.699,120858,4
1302631,Perfume,23:30,30mzdANJ2WupwdcqbY1hqy,13,2009,k-pop,0.555,0.535,5,-5.704,1,0.0249,0.569,0.00764,0.091,0.474,80.019,317587,4
1344885,Shamanes Crew,Aun Te Amo,6LF8T6R366JMX8tdgtGrpA,31,2010,dancehall,0.583,0.764,7,-5.699,0,0.0584,0.265,0.0,0.114,0.538,86.977,237066,4
145345,Alessandro Safina,Vincerò,5Pro6f9ONvQJtF3avc6sZk,39,2014,opera,0.486,0.402,11,-9.389,0,0.0422,0.882,0.000137,0.168,0.149,122.142,209867,4
212309,DJ Cam,Music to Drive By,69qGOyUI6VAIxODep6YyLx,4,2015,trip-hop,0.776,0.531,11,-7.526,0,0.196,0.000944,3.5e-05,0.0922,0.766,156.045,244067,4
1038221,The Shirelles,You Don't Want My Love,0EIzW8GHflWh5DoSaeRve4,6,2005,rock-n-roll,0.55,0.428,3,-6.874,0,0.036,0.721,0.0,0.132,0.557,123.879,138773,4
1168706,Manjari,Muttathe Mulle,4mbill6mmJYED47w86mbj6,22,2007,pop-film,0.718,0.661,4,-7.854,0,0.0427,0.624,3.56e-05,0.141,0.713,142.008,243240,3
900675,Roger Woodward,Four Cameos: No. 2 Lullaby,5icoXyrqzgVyfYHK01ffMS,0,2003,piano,0.349,0.00623,5,-34.53,1,0.0619,0.995,0.888,0.0631,0.352,80.129,139479,3
152726,Orquesta La Solucion,Son 40 (Version Salsa),3qAHK1PWqq6es65xvUdz0m,1,2014,salsa,0.754,0.642,9,-6.896,0,0.0591,0.541,0.299,0.112,0.894,195.04,263419,4
762183,Tomatito,Ahi Te Quedas,5R9a9TTw7ae7oF3HKFPcJC,9,2001,guitar,0.594,0.803,7,-4.684,1,0.0838,0.756,0.0165,0.896,0.58,115.656,354480,3
837653,Karthik,Sakthinivvu,6CiYiclSx9cHyjgFkRHoDC,24,2002,pop-film,0.373,0.766,1,-7.355,1,0.113,0.593,0.0,0.153,0.347,93.318,281017,4
944397,Kingsmen,I'm Ready To Go,3gWzEjTqfPlXkItohFBpps,1,2004,garage,0.449,0.648,1,-7.966,1,0.0688,0.177,0.0,0.729,0.406,159.951,325200,4
79315,Herbster Trio,Perfect Peace,5fposSYAFIVJIpA3rAfQWd,16,2013,gospel,0.173,0.186,0,-20.318,1,0.0501,0.615,0.0,0.165,0.524,77.148,201400,3
1051836,Roots Manuva,Too Cold - Demo Version,6ptNm0BcElyKlpQDXj6So3,0,2005,trip-hop,0.923,0.547,10,-9.877,0,0.246,0.806,1.61e-05,0.11,0.9,92.972,207830,4
425417,Sadness,how bright you shine,1kFBuQrVSNFFUxpGogfjMe,21,2020,black-metal,0.228,0.842,8,-7.327,0,0.176,0.89,0.902,0.835,0.029,136.694,604573,4
123226,D'Marc Cantu,1Lb of Flesh,4tlYLMPTxUOlWdvU77UMCL,0,2014,detroit-techno,0.668,0.843,7,-8.65,1,0.0407,1.86e-05,0.933,0.161,0.0304,120.014,328000,4
791518,Rios De Gloria,Agua Caliente,6QMhplAhoLGQEuoiO4yidl,3,2001,spanish,0.592,0.645,7,-8.718,1,0.0312,0.607,3.21e-05,0.132,0.672,140.0,249733,4
248429,Sleep Token,Thread the Needle,27ykoata0UDHwDCkfNNmOE,48,2016,metal,0.315,0.349,4,-10.365,1,0.044,0.0171,0.261,0.117,0.0642,139.548,396000,4
180575,Martin Courtney,Vestiges,45uaXP4gtNImQBOLUdUTMt,27,2015,garage,0.33,0.819,2,-6.412,1,0.0328,0.000261,0.141,0.106,0.58,175.275,298111,4
410712,The Chiffons,My Block,0V9m4bmLvvcfsJDtjAW9Op,6,2019,rock-n-roll,0.557,0.58,11,-7.429,1,0.0311,0.438,8.1e-05,0.16,0.628,105.337,162280,4
116823,Zachary Bruno,Aspen Starlight,2IhaWMKDq7JzX7rv5rqERU,18,2014,classical,0.273,0.103,7,-20.751,1,0.0626,0.988,0.917,0.119,0.288,171.543,167640,4
748833,Bobby Thurston,Main Attraction,1kD2ubE7g5Vqqzr9ezOzNp,3,2001,disco,0.77,0.632,10,-9.113,0,0.121,0.0531,0.000262,0.0874,0.763,107.592,299627,4
1290723,The Gathering,A Constant Run,67QmLd8Z1QWryCQP1Gqc9v,9,2009,goth,0.354,0.656,4,-7.982,0,0.0475,0.00295,0.242,0.105,0.23,139.961,464000,4
434827,Sponge Music,The Pain,4UuY2W946tarqYDj7jOmeQ,16,2020,dancehall,0.608,0.481,1,-7.502,1,0.376,0.296,0.0,0.0712,0.321,115.704,187246,5
1311419,Dead To Me,Cruel World,1zqtD3Ex3FnKZT8sPHSF1A,14,2009,power-pop,0.602,0.855,9,-5.872,0,0.0293,0.00202,2.13e-05,0.146,0.549,132.997,163613,4
829463,of Montreal,Kid Without Claws,1WbH2mI8uDQaDBCibt3D2G,8,2002,indie-pop,0.583,0.77,2,-6.05,1,0.0326,0.0955,0.0,0.243,0.703,122.147,236147,4
760000,Eyshila,Você Tem Direito,20VIVfgVzJccBo3ifIQGLw,9,2001,gospel,0.618,0.438,4,-7.333,1,0.0262,0.64,0.0,0.0975,0.342,77.978,192819,3
415137,Alana Henderson,On Board,0ss3NIhmAPfWGpe7NR0kHA,43,2019,singer-songwriter,0.515,0.343,1,-8.728,1,0.0271,0.838,3.56e-06,0.12,0.164,111.15,310818,4
270225,Zomboy,Get With The Program - Eptic & Trampa Remix,2fm0inRUDbId46Go7RgAhu,36,2017,dub,0.637,0.988,11,-3.583,0,0.293,0.291,0.000965,0.417,0.642,149.976,246400,4
1256249,Cult Of Luna,Owlwood,1w2sztROEaeREHkwlnnKB7,20,2008,swedish,0.494,0.712,4,-8.555,1,0.0362,0.000117,0.648,0.095,0.101,112.069,459640,4
452751,Megaraptor,Rondo Alla Turca,7J54NW47jxixv4reu2MkFd,4,2020,heavy-metal,0.3,0.988,0,-9.111,1,0.0548,8.59e-06,0.779,0.22,0.532,164.939,168000,4
191486,Dead When I Found Her,You Know What You Are,3fpdhXUxo5hAOrJLYiwVGm,7,2015,industrial,0.512,0.975,8,-4.21,1,0.0398,0.000315,0.733,0.734,0.179,104.001,267625,4
1028118,Órla Fallon,An Mhaighdean Mhara,4WvYl6KYoMrlivhGxNMD0e,12,2005,opera,0.391,0.0978,5,-18.517,1,0.0416,0.983,0.00454,0.111,0.254,99.995,191773,4
1408107,Teebs,Just the Yellow Bits,62AVvNvyfzbNYWOxXCO7x6,42,2011,chill,0.763,0.671,1,-9.041,1,0.1,0.0419,0.876,0.286,0.786,109.461,150137,3
831682,Brown Eyes,이별송,2rBYgGmlGf91433S7R94jN,13,2002,k-pop,0.572,0.523,7,-7.327,1,0.0257,0.295,2.09e-05,0.13,0.3,95.992,175547,4
